Respondent_ID,Age,Gender,Income_Level,City_Tier,Brand_Name,Price_Fairness,Quality,Availability,Innovation,Customer_Service,Trust,Overall_Preference
R123,49,Female,Medium,Tier-1,ShopEase,6,7,5,6,7,7,5
R123,49,Female,Medium,Tier-1,ValueMart,6,2,5,2,3,3,5
R123,49,Female,Medium,Tier-1,TrendNest,5,7,6,5,7,6,5
R123,49,Female,Medium,Tier-1,PrimeCart,4,7,6,6,6,6,5
R123,49,Female,Medium,Tier-1,UrbanChoice,5,5,7,6,6,7,6
R123,49,Female,Medium,Tier-1,FreshHub,3,4,4,5,6,4,4
R124,27,Female,Medium,Tier-3,ShopEase,6,4,7,4,4,4,6
R124,27,Female,Medium,Tier-3,ValueMart,7,5,7,7,5,4,7
R124,27,Female,Medium,Tier-3,TrendNest,5,7,5,6,6,5,5
R124,27,Female,Medium,Tier-3,PrimeCart,3,4,7,5,6,6,5
R124,27,Female,Medium,Tier-3,UrbanChoice,6,7,5,7,7,7,7
R124,27,Female,Medium,Tier-3,FreshHub,2,7,5,4,5,5,3
R125,43,Male,Medium,Tier-2,ShopEase,7,6,5,6,7,7,6
R125,43,Male,Medium,Tier-2,ValueMart,6,5,6,4,4,5,6
R125,43,Male,Medium,Tier-2,TrendNest,4,5,7,6,6,5,4
R125,43,Male,Medium,Tier-2,PrimeCart,2,5,4,6,6,6,4
R125,43,Male,Medium,Tier-2,UrbanChoice,6,5,7,5,5,4,4
R125,43,Male,Medium,Tier-2,FreshHub,4,7,5,6,7,7,6
R126,56,Male,Low,Tier-2,ShopEase,6,5,7,4,5,4,3
R126,56,Male,Low,Tier-2,ValueMart,6,4,7,7,5,5,5
R126,56,Male,Low,Tier-2,TrendNest,3,4,4,5,4,4,5
R126,56,Male,Low,Tier-2,PrimeCart,2,6,7,5,7,7,4
R126,56,Male,Low,Tier-2,UrbanChoice,3,4,4,4,6,6,3
R126,56,Male,Low,Tier-2,FreshHub,5,7,5,5,7,7,4
R127,30,Male,Medium,Tier-2,ShopEase,4,5,6,6,5,6,4
R127,30,Male,Medium,Tier-2,ValueMart,7,5,7,3,5,6,6
R127,30,Male,Medium,Tier-2,TrendNest,5,3,5,6,5,3,5
R127,30,Male,Medium,Tier-2,PrimeCart,6,7,5,6,7,7,7
R127,30,Male,Medium,Tier-2,UrbanChoice,5,5,4,3,5,6,4
R127,30,Male,Medium,Tier-2,FreshHub,3,5,5,4,5,5,4
R128,33,Female,Medium,Tier-3,ShopEase,1,4,5,3,5,4,3
R128,33,Female,Medium,Tier-3,ValueMart,7,3,5,2,5,3,5
R128,33,Female,Medium,Tier-3,TrendNest,5,6,5,5,6,5,4
R128,33,Female,Medium,Tier-3,PrimeCart,2,5,5,7,5,5,6
R128,33,Female,Medium,Tier-3,UrbanChoice,4,5,6,4,5,4,3
R128,33,Female,Medium,Tier-3,FreshHub,6,7,6,4,6,7,6
R129,39,Female,Low,Tier-2,ShopEase,7,6,6,6,7,7,7
R129,39,Female,Low,Tier-2,ValueMart,7,5,6,4,4,5,5
R129,39,Female,Low,Tier-2,TrendNest,4,7,6,5,7,7,5
R129,39,Female,Low,Tier-2,PrimeCart,5,7,5,5,6,6,6
R129,39,Female,Low,Tier-2,UrbanChoice,5,4,5,5,4,4,5
R129,39,Female,Low,Tier-2,FreshHub,2,5,6,7,5,5,5
R130,34,Male,Medium,Tier-2,ShopEase,6,4,6,5,4,5,4
R130,34,Male,Medium,Tier-2,ValueMart,5,2,6,1,2,2,2
R130,34,Male,Medium,Tier-2,TrendNest,2,5,6,4,5,4,5
R130,34,Male,Medium,Tier-2,PrimeCart,2,4,3,5,4,5,3
R130,34,Male,Medium,Tier-2,UrbanChoice,5,6,6,7,6,6,7
R130,34,Male,Medium,Tier-2,FreshHub,6,5,3,4,7,6,5
R131,26,Male,Low,Tier-1,ShopEase,6,5,6,6,5,5,5
R131,26,Male,Low,Tier-1,ValueMart,5,2,4,5,4,5,5
R131,26,Male,Low,Tier-1,TrendNest,5,6,5,7,5,5,5
R131,26,Male,Low,Tier-1,PrimeCart,4,6,6,7,6,5,5
R131,26,Male,Low,Tier-1,UrbanChoice,4,5,7,4,5,4,7
R131,26,Male,Low,Tier-1,FreshHub,7,5,4,3,5,6,7
R132,39,Female,Low,Tier-2,ShopEase,6,5,1,5,5,5,4
R132,39,Female,Low,Tier-2,ValueMart,7,4,7,1,5,4,5
R132,39,Female,Low,Tier-2,TrendNest,4,6,6,6,5,5,5
R132,39,Female,Low,Tier-2,PrimeCart,4,7,4,7,7,7,7
R132,39,Female,Low,Tier-2,UrbanChoice,5,5,5,6,6,5,6
R132,39,Female,Low,Tier-2,FreshHub,4,6,5,6,5,5,4
R133,30,Male,Medium,Tier-1,ShopEase,5,5,7,4,6,5,6
R133,30,Male,Medium,Tier-1,ValueMart,7,6,4,2,4,6,6
R133,30,Male,Medium,Tier-1,TrendNest,7,7,7,6,7,6,7
R133,30,Male,Medium,Tier-1,PrimeCart,3,7,5,7,6,7,5
R133,30,Male,Medium,Tier-1,UrbanChoice,7,7,7,7,7,7,7
R133,30,Male,Medium,Tier-1,FreshHub,3,6,7,7,5,6,7
R134,42,Female,Low,Tier-2,ShopEase,3,5,5,6,6,4,5
R134,42,Female,Low,Tier-2,ValueMart,7,3,5,4,2,5,6
R134,42,Female,Low,Tier-2,TrendNest,3,4,3,4,2,3,3
R134,42,Female,Low,Tier-2,PrimeCart,4,5,5,6,7,5,6
R134,42,Female,Low,Tier-2,UrbanChoice,6,5,6,6,4,3,7
R134,42,Female,Low,Tier-2,FreshHub,7,7,6,6,7,7,7
R135,31,Female,Medium,Tier-2,ShopEase,7,3,7,6,6,6,5
R135,31,Female,Medium,Tier-2,ValueMart,4,4,5,2,6,6,4
R135,31,Female,Medium,Tier-2,TrendNest,7,6,5,7,7,6,6
R135,31,Female,Medium,Tier-2,PrimeCart,4,7,5,6,5,7,5
R135,31,Female,Medium,Tier-2,UrbanChoice,5,6,6,6,6,7,7
R135,31,Female,Medium,Tier-2,FreshHub,5,7,4,6,6,7,5
R136,50,Female,Medium,Tier-2,ShopEase,5,5,7,4,5,6,5
R136,50,Female,Medium,Tier-2,ValueMart,5,2,5,5,4,4,7
R136,50,Female,Medium,Tier-2,TrendNest,3,3,6,6,3,4,7
R136,50,Female,Medium,Tier-2,PrimeCart,4,5,6,7,7,6,5
R136,50,Female,Medium,Tier-2,UrbanChoice,1,6,6,4,7,5,4
R136,50,Female,Medium,Tier-2,FreshHub,4,5,6,5,4,4,6
R137,32,Male,High,Tier-1,ShopEase,4,6,7,5,5,7,5
R137,32,Male,High,Tier-1,ValueMart,7,5,6,3,5,6,5
R137,32,Male,High,Tier-1,TrendNest,3,3,4,6,5,4,5
R137,32,Male,High,Tier-1,PrimeCart,2,5,5,5,4,4,4
R137,32,Male,High,Tier-1,UrbanChoice,6,5,5,6,6,6,5
R137,32,Male,High,Tier-1,FreshHub,6,7,6,7,7,7,7
R138,35,Female,Low,Tier-1,ShopEase,3,3,6,4,3,4,3
R138,35,Female,Low,Tier-1,ValueMart,4,3,6,2,1,3,3
R138,35,Female,Low,Tier-1,TrendNest,4,5,5,5,6,4,4
R138,35,Female,Low,Tier-1,PrimeCart,3,6,5,7,7,7,7
R138,35,Female,Low,Tier-1,UrbanChoice,6,4,5,5,4,5,5
R138,35,Female,Low,Tier-1,FreshHub,2,3,3,4,4,3,5
R139,45,Female,Low,Tier-2,ShopEase,5,4,7,6,4,5,5
R139,45,Female,Low,Tier-2,ValueMart,5,4,5,5,3,2,6
R139,45,Female,Low,Tier-2,TrendNest,5,6,6,7,6,6,6
R139,45,Female,Low,Tier-2,PrimeCart,3,7,4,3,4,6,4
R139,45,Female,Low,Tier-2,UrbanChoice,5,6,5,6,5,6,7
R139,45,Female,Low,Tier-2,FreshHub,5,7,7,6,7,7,7
R140,28,Female,Low,Tier-1,ShopEase,6,3,5,2,2,3,4
R140,28,Female,Low,Tier-1,ValueMart,7,2,7,4,2,3,5
R140,28,Female,Low,Tier-1,TrendNest,5,6,3,6,6,4,6
R140,28,Female,Low,Tier-1,PrimeCart,4,7,6,7,7,7,6
R140,28,Female,Low,Tier-1,UrbanChoice,6,6,6,5,6,5,5
R140,28,Female,Low,Tier-1,FreshHub,6,6,4,6,4,4,7
R141,40,Female,Medium,Tier-1,ShopEase,5,5,5,3,4,4,6
R141,40,Female,Medium,Tier-1,ValueMart,7,6,6,6,3,5,6
R141,40,Female,Medium,Tier-1,TrendNest,7,5,5,4,3,5,6
R141,40,Female,Medium,Tier-1,PrimeCart,3,6,5,6,7,7,6
R141,40,Female,Medium,Tier-1,UrbanChoice,7,6,5,5,4,5,6
R141,40,Female,Medium,Tier-1,FreshHub,6,7,4,6,5,5,3
R142,48,Female,Medium,Tier-1,ShopEase,5,4,7,5,5,4,4
R142,48,Female,Medium,Tier-1,ValueMart,7,5,5,2,5,7,7
R142,48,Female,Medium,Tier-1,TrendNest,5,6,6,7,7,6,6
R142,48,Female,Medium,Tier-1,PrimeCart,3,6,6,7,7,7,6
R142,48,Female,Medium,Tier-1,UrbanChoice,5,5,7,2,3,5,5
R142,48,Female,Medium,Tier-1,FreshHub,5,6,5,5,5,6,5
R143,25,Female,Low,Tier-3,ShopEase,5,5,7,4,7,6,4
R143,25,Female,Low,Tier-3,ValueMart,6,1,6,2,4,4,5
R143,25,Female,Low,Tier-3,TrendNest,6,4,4,7,1,3,4
R143,25,Female,Low,Tier-3,PrimeCart,3,7,5,4,5,7,6
R143,25,Female,Low,Tier-3,UrbanChoice,5,7,7,7,7,6,4
R143,25,Female,Low,Tier-3,FreshHub,3,6,7,4,5,5,3
R144,39,Male,High,Tier-2,ShopEase,4,5,5,3,5,4,4
R144,39,Male,High,Tier-2,ValueMart,7,3,4,3,3,5,4
R144,39,Male,High,Tier-2,TrendNest,3,5,4,7,6,5,5
R144,39,Male,High,Tier-2,PrimeCart,3,6,3,7,5,7,7
R144,39,Male,High,Tier-2,UrbanChoice,5,6,7,5,6,4,4
R144,39,Male,High,Tier-2,FreshHub,5,6,5,7,4,5,5
R145,40,Female,Low,Tier-1,ShopEase,4,6,4,6,5,6,5
R145,40,Female,Low,Tier-1,ValueMart,6,5,5,1,5,4,2
R145,40,Female,Low,Tier-1,TrendNest,3,4,4,7,3,5,4
R145,40,Female,Low,Tier-1,PrimeCart,4,6,6,5,5,5,5
R145,40,Female,Low,Tier-1,UrbanChoice,6,5,4,5,4,5,4
R145,40,Female,Low,Tier-1,FreshHub,7,6,3,5,4,5,7
R146,44,Female,Medium,Tier-1,ShopEase,5,2,6,3,5,5,3
R146,44,Female,Medium,Tier-1,ValueMart,7,5,7,6,7,6,7
R146,44,Female,Medium,Tier-1,TrendNest,2,3,3,5,5,4,5
R146,44,Female,Medium,Tier-1,PrimeCart,7,7,6,7,5,7,7
R146,44,Female,Medium,Tier-1,UrbanChoice,5,5,4,7,7,5,4
R146,44,Female,Medium,Tier-1,FreshHub,4,4,4,3,4,2,2
R147,28,Male,Medium,Tier-1,ShopEase,6,6,6,7,5,5,7
R147,28,Male,Medium,Tier-1,ValueMart,6,4,6,3,5,4,7
R147,28,Male,Medium,Tier-1,TrendNest,3,6,4,6,7,6,6
R147,28,Male,Medium,Tier-1,PrimeCart,6,7,6,6,7,7,7
R147,28,Male,Medium,Tier-1,UrbanChoice,7,7,6,5,5,7,7
R147,28,Male,Medium,Tier-1,FreshHub,4,7,3,4,7,7,3
R148,27,Female,High,Tier-3,ShopEase,7,6,7,5,7,5,6
R148,27,Female,High,Tier-3,ValueMart,7,2,6,2,2,4,4
R148,27,Female,High,Tier-3,TrendNest,5,5,6,7,4,4,6
R148,27,Female,High,Tier-3,PrimeCart,5,5,6,4,6,4,6
R148,27,Female,High,Tier-3,UrbanChoice,3,6,6,5,5,5,4
R148,27,Female,High,Tier-3,FreshHub,5,7,5,5,6,5,6
R149,42,Female,Medium,Tier-2,ShopEase,5,6,5,4,6,6,6
R149,42,Female,Medium,Tier-2,ValueMart,7,2,5,5,4,2,4
R149,42,Female,Medium,Tier-2,TrendNest,4,5,3,3,5,4,4
R149,42,Female,Medium,Tier-2,PrimeCart,3,6,4,4,5,7,6
R149,42,Female,Medium,Tier-2,UrbanChoice,6,6,5,6,7,6,5
R149,42,Female,Medium,Tier-2,FreshHub,5,5,4,6,6,6,5
R150,40,Female,High,Tier-1,ShopEase,6,5,5,5,3,4,4
R150,40,Female,High,Tier-1,ValueMart,6,5,5,4,6,5,5
R150,40,Female,High,Tier-1,TrendNest,7,7,7,7,7,7,7
R150,40,Female,High,Tier-1,PrimeCart,3,7,7,6,5,6,7
R150,40,Female,High,Tier-1,UrbanChoice,5,3,7,3,4,5,4
R150,40,Female,High,Tier-1,FreshHub,6,7,3,7,7,7,7
R151,40,Male,Medium,Tier-1,ShopEase,5,3,6,6,4,3,6
R151,40,Male,Medium,Tier-1,ValueMart,7,5,4,5,5,5,7
R151,40,Male,Medium,Tier-1,TrendNest,5,5,6,5,5,4,4
R151,40,Male,Medium,Tier-1,PrimeCart,4,7,5,5,7,6,5
R151,40,Male,Medium,Tier-1,UrbanChoice,7,7,5,4,6,7,7
R151,40,Male,Medium,Tier-1,FreshHub,4,6,5,6,7,5,5
R152,41,Male,High,Tier-1,ShopEase,5,7,7,5,6,6,6
R152,41,Male,High,Tier-1,ValueMart,5,4,6,5,5,7,5
R152,41,Male,High,Tier-1,TrendNest,6,7,5,7,7,6,7
R152,41,Male,High,Tier-1,PrimeCart,5,7,5,4,7,7,5
R152,41,Male,High,Tier-1,UrbanChoice,4,5,5,6,4,5,4
R152,41,Male,High,Tier-1,FreshHub,2,5,3,5,5,4,6
R153,33,Other,Low,Tier-2,ShopEase,4,7,6,4,5,4,5
R153,33,Other,Low,Tier-2,ValueMart,7,4,6,1,4,4,6
R153,33,Other,Low,Tier-2,TrendNest,5,4,5,5,4,5,7
R153,33,Other,Low,Tier-2,PrimeCart,4,7,2,7,5,6,5
R153,33,Other,Low,Tier-2,UrbanChoice,6,6,4,7,6,6,7
R153,33,Other,Low,Tier-2,FreshHub,6,7,6,5,5,6,6
R154,40,Female,High,Tier-3,ShopEase,6,5,7,5,7,5,7
R154,40,Female,High,Tier-3,ValueMart,6,3,5,3,5,5,3
R154,40,Female,High,Tier-3,TrendNest,6,4,4,5,6,5,5
R154,40,Female,High,Tier-3,PrimeCart,3,7,5,6,6,7,7
R154,40,Female,High,Tier-3,UrbanChoice,4,4,4,7,4,4,3
R154,40,Female,High,Tier-3,FreshHub,4,7,4,7,5,6,7
R155,40,Male,Medium,Tier-1,ShopEase,6,5,5,5,5,6,6
R155,40,Male,Medium,Tier-1,ValueMart,5,3,6,6,5,5,4
R155,40,Male,Medium,Tier-1,TrendNest,7,5,6,7,5,4,6
R155,40,Male,Medium,Tier-1,PrimeCart,2,5,4,6,6,5,7
R155,40,Male,Medium,Tier-1,UrbanChoice,4,7,4,7,7,7,6
R155,40,Male,Medium,Tier-1,FreshHub,4,6,5,6,6,6,7
R156,32,Female,High,Tier-1,ShopEase,6,6,7,5,7,7,6
R156,32,Female,High,Tier-1,ValueMart,4,2,7,3,5,4,4
R156,32,Female,High,Tier-1,TrendNest,4,4,5,6,3,4,5
R156,32,Female,High,Tier-1,PrimeCart,4,7,7,7,7,7,3
R156,32,Female,High,Tier-1,UrbanChoice,5,5,6,7,3,4,4
R156,32,Female,High,Tier-1,FreshHub,3,6,5,5,5,7,6
R157,53,Female,Medium,Tier-1,ShopEase,7,6,6,5,7,7,7
R157,53,Female,Medium,Tier-1,ValueMart,5,3,7,5,4,3,5
R157,53,Female,Medium,Tier-1,TrendNest,3,5,3,6,4,3,3
R157,53,Female,Medium,Tier-1,PrimeCart,4,6,3,6,7,7,5
R157,53,Female,Medium,Tier-1,UrbanChoice,4,6,4,3,5,4,5
R157,53,Female,Medium,Tier-1,FreshHub,5,4,3,3,5,5,3
R158,42,Female,Medium,Tier-3,ShopEase,5,5,4,4,4,4,3
R158,42,Female,Medium,Tier-3,ValueMart,5,6,7,5,6,6,7
R158,42,Female,Medium,Tier-3,TrendNest,2,7,6,7,7,6,6
R158,42,Female,Medium,Tier-3,PrimeCart,6,5,6,7,5,4,5
R158,42,Female,Medium,Tier-3,UrbanChoice,6,7,5,3,7,6,5
R158,42,Female,Medium,Tier-3,FreshHub,6,7,6,7,6,6,7
R159,28,Female,Medium,Tier-1,ShopEase,3,1,5,4,2,3,4
R159,28,Female,Medium,Tier-1,ValueMart,2,3,4,1,4,5,4
R159,28,Female,Medium,Tier-1,TrendNest,4,5,6,7,6,5,6
R159,28,Female,Medium,Tier-1,PrimeCart,4,5,5,4,6,4,6
R159,28,Female,Medium,Tier-1,UrbanChoice,5,4,6,4,5,5,3
R159,28,Female,Medium,Tier-1,FreshHub,3,6,5,5,5,5,5
R160,43,Male,Medium,Tier-3,ShopEase,7,6,4,4,6,6,5
R160,43,Male,Medium,Tier-3,ValueMart,7,5,5,5,6,6,4
R160,43,Male,Medium,Tier-3,TrendNest,6,6,5,6,6,7,7
R160,43,Male,Medium,Tier-3,PrimeCart,2,4,4,4,6,3,4
R160,43,Male,Medium,Tier-3,UrbanChoice,5,5,6,7,5,5,5
R160,43,Male,Medium,Tier-3,FreshHub,6,7,5,7,7,7,7
R161,30,Male,Low,Tier-2,ShopEase,4,5,6,2,4,6,4
R161,30,Male,Low,Tier-2,ValueMart,7,5,5,3,5,5,4
R161,30,Male,Low,Tier-2,TrendNest,4,6,5,7,5,6,6
R161,30,Male,Low,Tier-2,PrimeCart,5,7,1,5,7,7,7
R161,30,Male,Low,Tier-2,UrbanChoice,6,4,7,6,4,4,6
R161,30,Male,Low,Tier-2,FreshHub,4,7,5,5,5,5,6
R162,44,Male,Low,Tier-1,ShopEase,4,4,5,4,4,5,5
R162,44,Male,Low,Tier-1,ValueMart,6,4,3,5,5,5,4
R162,44,Male,Low,Tier-1,TrendNest,4,5,5,6,5,5,6
R162,44,Male,Low,Tier-1,PrimeCart,4,7,6,6,6,7,7
R162,44,Male,Low,Tier-1,UrbanChoice,3,6,6,6,4,5,5
R162,44,Male,Low,Tier-1,FreshHub,3,3,4,5,3,4,4
R163,47,Female,Low,Tier-1,ShopEase,6,6,5,5,4,6,4
R163,47,Female,Low,Tier-1,ValueMart,7,5,6,4,7,7,7
R163,47,Female,Low,Tier-1,TrendNest,5,5,4,6,7,6,6
R163,47,Female,Low,Tier-1,PrimeCart,3,5,4,6,5,6,6
R163,47,Female,Low,Tier-1,UrbanChoice,6,5,5,4,4,4,5
R163,47,Female,Low,Tier-1,FreshHub,4,4,4,4,3,5,4
R164,31,Male,Low,Tier-1,ShopEase,5,4,6,2,3,4,2
R164,31,Male,Low,Tier-1,ValueMart,5,3,4,5,5,6,5
R164,31,Male,Low,Tier-1,TrendNest,4,5,5,5,5,4,4
R164,31,Male,Low,Tier-1,PrimeCart,4,6,4,5,7,6,3
R164,31,Male,Low,Tier-1,UrbanChoice,6,6,5,7,7,7,5
R164,31,Male,Low,Tier-1,FreshHub,7,7,6,5,7,7,6
R165,46,Male,High,Tier-2,ShopEase,6,3,6,2,4,4,4
R165,46,Male,High,Tier-2,ValueMart,7,5,5,1,6,4,6
R165,46,Male,High,Tier-2,TrendNest,5,5,4,6,5,2,3
R165,46,Male,High,Tier-2,PrimeCart,3,7,6,7,6,7,7
R165,46,Male,High,Tier-2,UrbanChoice,5,4,7,6,6,7,5
R165,46,Male,High,Tier-2,FreshHub,4,5,4,4,4,5,6
R166,41,Male,Low,Tier-3,ShopEase,4,4,7,4,6,6,4
R166,41,Male,Low,Tier-3,ValueMart,6,4,6,3,4,6,7
R166,41,Male,Low,Tier-3,TrendNest,3,6,4,7,6,5,6
R166,41,Male,Low,Tier-3,PrimeCart,4,4,2,5,5,5,6
R166,41,Male,Low,Tier-3,UrbanChoice,4,6,3,2,6,5,5
R166,41,Male,Low,Tier-3,FreshHub,3,7,5,7,7,6,6
R167,45,Female,High,Tier-2,ShopEase,4,6,5,5,5,6,5
R167,45,Female,High,Tier-2,ValueMart,5,2,4,3,2,2,3
R167,45,Female,High,Tier-2,TrendNest,5,7,3,4,5,5,6
R167,45,Female,High,Tier-2,PrimeCart,4,6,7,5,3,6,6
R167,45,Female,High,Tier-2,UrbanChoice,7,7,5,6,7,7,7
R167,45,Female,High,Tier-2,FreshHub,4,7,2,5,5,7,4
R168,53,Female,Medium,Tier-2,ShopEase,4,4,6,2,5,5,5
R168,53,Female,Medium,Tier-2,ValueMart,6,4,3,1,5,6,2
R168,53,Female,Medium,Tier-2,TrendNest,5,5,2,5,6,4,5
R168,53,Female,Medium,Tier-2,PrimeCart,6,7,6,7,7,7,6
R168,53,Female,Medium,Tier-2,UrbanChoice,2,6,5,6,6,4,3
R168,53,Female,Medium,Tier-2,FreshHub,3,6,5,6,5,5,4
R169,36,Male,Low,Tier-1,ShopEase,4,2,4,1,3,3,4
R169,36,Male,Low,Tier-1,ValueMart,7,7,5,6,7,6,6
R169,36,Male,Low,Tier-1,TrendNest,2,6,4,6,6,6,4
R169,36,Male,Low,Tier-1,PrimeCart,5,7,6,6,7,7,6
R169,36,Male,Low,Tier-1,UrbanChoice,4,6,5,6,6,4,4
R169,36,Male,Low,Tier-1,FreshHub,5,4,4,5,3,4,5
R170,32,Male,Medium,Tier-3,ShopEase,6,4,7,3,5,5,4
R170,32,Male,Medium,Tier-3,ValueMart,7,3,6,3,4,5,6
R170,32,Male,Medium,Tier-3,TrendNest,3,6,5,5,5,6,6
R170,32,Male,Medium,Tier-3,PrimeCart,6,6,4,5,6,7,7
R170,32,Male,Medium,Tier-3,UrbanChoice,6,4,3,6,3,3,5
R170,32,Male,Medium,Tier-3,FreshHub,3,6,2,3,4,5,3
R171,31,Female,Medium,Tier-3,ShopEase,3,4,7,5,6,6,4
R171,31,Female,Medium,Tier-3,ValueMart,7,4,7,6,5,6,7
R171,31,Female,Medium,Tier-3,TrendNest,5,5,5,5,4,4,6
R171,31,Female,Medium,Tier-3,PrimeCart,3,6,4,6,6,6,5
R171,31,Female,Medium,Tier-3,UrbanChoice,7,7,5,7,7,7,6
R171,31,Female,Medium,Tier-3,FreshHub,2,5,3,5,4,5,4
R172,31,Male,Medium,Tier-1,ShopEase,5,4,6,4,7,6,5
R172,31,Male,Medium,Tier-1,ValueMart,7,5,7,5,5,5,7
R172,31,Male,Medium,Tier-1,TrendNest,5,6,6,7,5,5,5
R172,31,Male,Medium,Tier-1,PrimeCart,4,7,7,6,5,7,7
R172,31,Male,Medium,Tier-1,UrbanChoice,5,7,6,6,6,7,7
R172,31,Male,Medium,Tier-1,FreshHub,5,6,5,5,6,5,5
R173,37,Male,Medium,Tier-3,ShopEase,5,5,6,4,3,4,5
R173,37,Male,Medium,Tier-3,ValueMart,6,3,6,4,4,3,4
R173,37,Male,Medium,Tier-3,TrendNest,2,5,4,7,6,6,7
R173,37,Male,Medium,Tier-3,PrimeCart,5,7,6,5,7,6,5
R173,37,Male,Medium,Tier-3,UrbanChoice,5,5,6,5,1,7,6
R173,37,Male,Medium,Tier-3,FreshHub,4,5,6,5,7,6,6
R174,41,Male,Medium,Tier-2,ShopEase,6,5,4,3,3,4,5
R174,41,Male,Medium,Tier-2,ValueMart,3,3,7,5,5,4,4
R174,41,Male,Medium,Tier-2,TrendNest,4,7,6,6,6,7,6
R174,41,Male,Medium,Tier-2,PrimeCart,4,6,4,4,5,7,4
R174,41,Male,Medium,Tier-2,UrbanChoice,3,4,6,5,3,4,3
R174,41,Male,Medium,Tier-2,FreshHub,4,6,2,6,7,7,6
R175,40,Male,Low,Tier-2,ShopEase,7,5,5,5,5,6,6
R175,40,Male,Low,Tier-2,ValueMart,7,4,6,3,6,7,6
R175,40,Male,Low,Tier-2,TrendNest,3,7,4,7,7,6,6
R175,40,Male,Low,Tier-2,PrimeCart,4,6,4,4,5,6,5
R175,40,Male,Low,Tier-2,UrbanChoice,6,6,6,7,4,4,5
R175,40,Male,Low,Tier-2,FreshHub,5,7,6,6,7,6,6
R176,45,Male,High,Tier-2,ShopEase,7,3,5,3,5,5,5
R176,45,Male,High,Tier-2,ValueMart,4,3,6,3,4,4,4
R176,45,Male,High,Tier-2,TrendNest,4,6,6,7,7,5,5
R176,45,Male,High,Tier-2,PrimeCart,5,7,7,7,7,7,6
R176,45,Male,High,Tier-2,UrbanChoice,3,4,4,4,7,4,4
R176,45,Male,High,Tier-2,FreshHub,5,4,4,4,5,6,5
R177,38,Female,High,Tier-3,ShopEase,5,4,7,2,4,5,4
R177,38,Female,High,Tier-3,ValueMart,5,3,6,2,1,4,6
R177,38,Female,High,Tier-3,TrendNest,4,3,3,5,4,1,4
R177,38,Female,High,Tier-3,PrimeCart,4,6,4,6,7,7,6
R177,38,Female,High,Tier-3,UrbanChoice,5,7,5,4,6,7,3
R177,38,Female,High,Tier-3,FreshHub,5,7,5,4,7,7,7
R178,50,Male,Medium,Tier-2,ShopEase,5,3,6,4,3,4,3
R178,50,Male,Medium,Tier-2,ValueMart,5,2,5,2,4,3,2
R178,50,Male,Medium,Tier-2,TrendNest,7,6,6,6,7,6,7
R178,50,Male,Medium,Tier-2,PrimeCart,3,7,6,5,5,7,7
R178,50,Male,Medium,Tier-2,UrbanChoice,7,5,4,6,5,4,7
R178,50,Male,Medium,Tier-2,FreshHub,7,7,4,4,7,6,6
R179,36,Female,Low,Tier-1,ShopEase,4,5,4,5,7,7,6
R179,36,Female,Low,Tier-1,ValueMart,7,4,6,4,7,6,6
R179,36,Female,Low,Tier-1,TrendNest,3,4,4,6,5,6,7
R179,36,Female,Low,Tier-1,PrimeCart,3,7,6,5,6,6,6
R179,36,Female,Low,Tier-1,UrbanChoice,7,6,6,6,5,5,6
R179,36,Female,Low,Tier-1,FreshHub,4,6,3,5,6,6,5
R180,60,Male,Medium,Tier-1,ShopEase,7,5,6,5,5,4,5
R180,60,Male,Medium,Tier-1,ValueMart,6,3,6,3,5,3,3
R180,60,Male,Medium,Tier-1,TrendNest,3,6,5,6,6,5,6
R180,60,Male,Medium,Tier-1,PrimeCart,4,7,6,7,7,7,7
R180,60,Male,Medium,Tier-1,UrbanChoice,4,7,7,7,7,6,6
R180,60,Male,Medium,Tier-1,FreshHub,6,7,5,7,6,6,5
R181,43,Female,Low,Tier-3,ShopEase,7,6,7,6,6,6,7
R181,43,Female,Low,Tier-3,ValueMart,6,6,7,5,4,6,4
R181,43,Female,Low,Tier-3,TrendNest,2,2,2,7,3,3,4
R181,43,Female,Low,Tier-3,PrimeCart,3,6,4,6,5,7,4
R181,43,Female,Low,Tier-3,UrbanChoice,2,5,4,6,4,4,3
R181,43,Female,Low,Tier-3,FreshHub,6,5,4,7,4,6,5
R182,31,Female,Low,Tier-1,ShopEase,7,7,7,5,7,7,7
R182,31,Female,Low,Tier-1,ValueMart,7,6,5,7,7,6,7
R182,31,Female,Low,Tier-1,TrendNest,7,7,6,7,7,7,7
R182,31,Female,Low,Tier-1,PrimeCart,4,7,5,6,6,6,6
R182,31,Female,Low,Tier-1,UrbanChoice,5,2,3,7,4,5,4
R182,31,Female,Low,Tier-1,FreshHub,5,7,6,6,7,7,5
R183,29,Male,Medium,Tier-1,ShopEase,6,4,6,5,5,5,5
R183,29,Male,Medium,Tier-1,ValueMart,7,3,7,2,4,5,5
R183,29,Male,Medium,Tier-1,TrendNest,4,6,5,6,6,6,6
R183,29,Male,Medium,Tier-1,PrimeCart,4,7,6,6,7,7,7
R183,29,Male,Medium,Tier-1,UrbanChoice,5,7,6,7,7,7,6
R183,29,Male,Medium,Tier-1,FreshHub,4,5,5,6,7,4,6
R184,42,Female,Medium,Tier-2,ShopEase,6,5,5,5,5,5,6
R184,42,Female,Medium,Tier-2,ValueMart,7,5,7,5,7,6,7
