Transaction_ID,Customer_ID,Customer_Segment,Product_Category,Product_Name,Quantity,Unit_Price,Purchase_Date,,,
T2101,C415,premium,Home_Goods,Dinner Set,1,6626,06-02-2023,,,
T2102,C213,premium,FMCG,Toothbrush,7,435,16-11-2023,,,
T2103,C014,regular,FMCG,Chips,4,246,23-05-2023,,,
T2103,C014,regular,FMCG,Cola,8,179,26-04-2023,,,
T2103,C014,regular,Electronics,Power Bank,1,43212,15-12-2023,,,
T2104,C076,regular,FMCG,Soap,7,174,08-11-2023,,,
T2104,C076,regular,FMCG,Shampoo,5,240,19-06-2023,,,
T2105,C485,regular,FMCG,Soap,7,189,08-09-2023,,,
T2106,C285,regular,Electronics,Mobile Phone,1,45603,13-11-2023,,,
T2106,C285,regular,Electronics,Charger,1,39503,23-08-2023,,,
T2106,C285,regular,Electronics,Earphones,1,18116,25-08-2023,,,
T2106,C285,regular,Beauty,Compact Powder,2,1569,15-08-2023,,,
T2107,C354,regular,Fashion,Trouser,1,1260,21-10-2023,,,
T2107,C354,regular,Fashion,Shirt,2,455,04-09-2023,,,
T2108,C355,regular,Fashion,T-shirt,1,323,23-07-2023,,,
T2108,C355,regular,Fashion,Jeans,1,3863,26-12-2023,,,
T2108,C355,regular,Fashion,Belt,3,3712,04-02-2023,,,
T2108,C355,regular,Beauty,Skincare Set,1,661,22-01-2023,,,
T2109,C496,regular,Home_Goods,Bath Towel,2,7136,02-07-2023,,,
T2109,C496,regular,Home_Goods,Cookware Set,2,3164,20-07-2023,,,
T2110,C035,regular,Grocery,Salt,6,1787,23-04-2023,,,
T2110,C035,regular,Grocery,Breakfast Cereal,9,1526,28-08-2023,,,
T2111,C101,regular,FMCG,Soap,5,423,21-02-2023,,,
T2111,C101,regular,FMCG,Shampoo,2,102,02-01-2023,,,
T2111,C101,regular,Beauty,Nail Polish,2,649,11-02-2023,,,
T2112,C274,regular,Fashion,Shirt,4,2844,14-04-2023,,,
T2112,C274,regular,Fashion,Trouser,2,394,25-06-2023,,,
T2112,C274,regular,FMCG,Chips,8,223,09-06-2023,,,
T2113,C080,regular,Fashion,Shirt,3,1234,11-03-2023,,,
T2113,C080,regular,Fashion,Trouser,1,3792,27-04-2023,,,
T2114,C489,premium,Electronics,Laptop,1,8281,07-05-2023,,,
T2114,C489,premium,Electronics,Mouse,1,5886,11-12-2023,,,
T2115,C136,premium,FMCG,Biscuits,2,202,23-03-2023,,,
T2115,C136,premium,FMCG,Juice,4,467,10-06-2023,,,
T2116,C340,premium,Fashion,Shirt,1,1981,24-12-2023,,,
T2116,C340,premium,Fashion,Trouser,4,1397,16-03-2023,,,
T2117,C263,regular,FMCG,Soap,4,313,08-10-2023,,,
T2117,C263,regular,FMCG,Shampoo,9,410,22-05-2023,,,
T2118,C399,regular,Fashion,Dress,1,1265,05-05-2023,,,
T2118,C399,regular,Fashion,Shirt,4,1045,25-11-2023,,,
T2118,C399,regular,Fashion,Shoes,4,4899,27-02-2023,,,
T2119,C180,regular,Fashion,Jacket,2,1258,03-07-2023,,,
T2119,C180,regular,Fashion,T-shirt,1,3869,22-12-2023,,,
T2120,C406,premium,Home_Goods,Cookware Set,1,7076,27-04-2023,,,
T2120,C406,premium,Home_Goods,Dinner Set,4,5628,15-03-2023,,,
T2120,C406,premium,Grocery,Wheat Flour,6,967,21-07-2023,,,
T2121,C059,regular,Grocery,Coffee,7,518,19-05-2023,,,
T2121,C059,regular,Grocery,Tea,2,1308,21-08-2023,,,
T2122,C453,regular,Fashion,Shoes,1,2807,25-07-2023,,,
T2123,C341,regular,FMCG,Soap,8,233,09-02-2023,,,
T2123,C341,regular,FMCG,Shampoo,6,338,05-04-2023,,,
T2124,C325,regular,FMCG,Detergent,8,281,27-12-2023,,,
T2125,C049,regular,Grocery,Cooking Oil,6,181,20-12-2023,,,
T2125,C049,regular,Grocery,Wheat Flour,8,1612,16-04-2023,,,
T2126,C137,premium,FMCG,Soap,5,402,10-12-2023,,,
T2126,C137,premium,FMCG,Shampoo,5,231,08-03-2023,,,
T2127,C060,regular,Beauty,Compact Powder,4,192,20-09-2023,,,
T2127,C060,regular,Beauty,Makeup Kit,1,1451,21-10-2023,,,
T2128,C372,regular,Fashion,Shirt,1,343,06-06-2023,,,
T2128,C372,regular,Fashion,Trouser,3,1537,23-04-2023,,,
T2129,C275,regular,FMCG,Soap,9,270,13-01-2023,,,
T2129,C275,regular,FMCG,Shampoo,10,232,24-01-2023,,,
T2130,C197,regular,Beauty,Nail Polish,3,1464,24-11-2023,,,
T2131,C016,regular,FMCG,Chips,6,462,03-07-2023,,,
T2131,C016,regular,FMCG,Cola,7,209,21-06-2023,,,
T2132,C309,regular,Grocery,Spices Pack,5,1224,20-07-2023,,,
T2132,C309,regular,Grocery,Wheat Flour,10,1062,02-05-2023,,,
T2133,C185,premium,Electronics,Mobile Phone,1,13304,10-11-2023,,,
T2134,C004,regular,Beauty,Skincare Set,2,1481,06-02-2023,,,
T2134,C004,regular,Beauty,Face Cream,3,737,01-04-2023,,,
T2134,C004,regular,Beauty,Face Wash,3,484,20-02-2023,,,
T2134,C004,regular,Home_Goods,Wall Clock,3,4330,19-02-2023,,,
T2135,C205,regular,Electronics,Laptop,1,2387,16-12-2023,,,
T2135,C205,regular,Electronics,Mouse,1,3483,01-01-2023,,,
T2136,C125,regular,FMCG,Toothpaste,2,104,04-04-2023,,,
T2136,C125,regular,FMCG,Biscuits,5,411,26-12-2023,,,
T2137,C392,regular,Fashion,Shirt,1,728,25-07-2023,,,
T2137,C392,regular,Fashion,Trouser,2,4707,14-12-2023,,,
T2137,C392,regular,FMCG,Detergent,5,260,07-03-2023,,,
T2137,C392,regular,Electronics,Mobile Phone,1,7257,20-11-2023,,,
T2137,C392,regular,Electronics,Camera,1,17328,14-02-2023,,,
T2138,C265,regular,Fashion,Handbag,1,1717,11-04-2023,,,
T2138,C265,regular,Fashion,Jacket,2,3619,03-07-2023,,,
T2138,C265,regular,Fashion,Scarf,3,1264,20-11-2023,,,
T2138,C265,regular,Fashion,Trouser,1,3193,06-01-2023,,,
T2138,C265,regular,Fashion,Belt,4,602,20-10-2023,,,
T2139,C483,regular,Beauty,Lipstick,3,1750,19-10-2023,,,
T2140,C166,premium,Fashion,Scarf,2,4835,25-03-2023,,,
T2140,C166,premium,Fashion,Belt,1,2587,03-03-2023,,,
T2141,C132,regular,FMCG,Toothbrush,4,114,05-08-2023,,,
T2142,C325,regular,FMCG,Soap,3,333,03-05-2023,,,
T2142,C325,regular,FMCG,Shampoo,2,167,20-03-2023,,,
T2142,C325,regular,Beauty,Skincare Set,2,1668,11-03-2023,,,
T2142,C325,regular,Electronics,Earphones,2,4168,23-11-2023,,,
T2143,C351,regular,Home_Goods,Dinner Set,3,5165,08-11-2023,,,
T2143,C351,regular,Home_Goods,Storage Box,4,2432,26-05-2023,,,
T2144,C030,regular,Grocery,Tea,3,126,24-02-2023,,,
T2144,C030,regular,FMCG,Biscuits,7,406,27-06-2023,,,
T2145,C084,regular,FMCG,Chips,6,486,08-01-2023,,,
T2145,C084,regular,FMCG,Cola,5,219,01-06-2023,,,
T2145,C084,regular,Fashion,Shoes,2,4043,14-06-2023,,,
T2146,C258,regular,Grocery,Rice,7,1486,20-03-2023,,,
T2146,C258,regular,Grocery,Cooking Oil,3,729,13-11-2023,,,
T2146,C258,regular,Grocery,Spices Pack,9,1243,27-05-2023,,,
T2147,C421,regular,Grocery,Lentils,8,424,13-11-2023,,,
T2148,C379,premium,Electronics,Laptop,1,2848,05-11-2023,,,
T2148,C379,premium,Electronics,Mouse,1,19304,21-10-2023,,,
T2149,C490,regular,Electronics,Laptop,2,20595,27-09-2023,,,
T2149,C490,regular,Electronics,Mouse,1,6147,19-01-2023,,,
T2150,C081,regular,Beauty,Nail Polish,1,1110,22-11-2023,,,
T2150,C081,regular,Beauty,Skincare Set,2,853,25-02-2023,,,
T2150,C081,regular,Beauty,Face Wash,1,271,04-12-2023,,,
T2150,C081,regular,Beauty,Hair Serum,4,428,18-04-2023,,,
T2151,C298,regular,Electronics,Charger,1,6129,14-03-2023,,,
T2151,C298,regular,Electronics,Tablet,1,46139,28-11-2023,,,
T2151,C298,regular,Electronics,Laptop,1,3058,26-01-2023,,,
T2151,C298,regular,Electronics,Earphones,1,11982,14-03-2023,,,
T2152,C414,regular,Home_Goods,Cookware Set,1,1980,06-10-2023,,,
T2152,C414,regular,Home_Goods,Wall Clock,1,2110,27-12-2023,,,
T2153,C462,regular,Fashion,Shoes,1,1447,28-05-2023,,,
T2153,C462,regular,Fashion,Shirt,1,4108,19-10-2023,,,
T2154,C310,regular,FMCG,Toothpaste,2,311,07-09-2023,,,
T2155,C032,premium,Beauty,Perfume,4,692,02-03-2023,,,
T2155,C032,premium,Beauty,Makeup Kit,3,684,09-12-2023,,,
T2155,C032,premium,Beauty,Body Lotion,1,1300,09-11-2023,,,
T2155,C032,premium,Beauty,Face Wash,1,813,08-03-2023,,,
T2155,C032,premium,Beauty,Nail Polish,1,744,19-03-2023,,,
T2156,C379,premium,FMCG,Soap,3,113,11-09-2023,,,
T2156,C379,premium,FMCG,Shampoo,4,156,17-03-2023,,,
T2156,C379,premium,Home_Goods,Blanket,3,7193,12-10-2023,,,
T2156,C379,premium,Grocery,Rice,5,548,10-11-2023,,,
T2157,C122,regular,Home_Goods,Blanket,4,3968,08-08-2023,,,
T2157,C122,regular,Home_Goods,Storage Box,4,1355,15-12-2023,,,
T2158,C467,premium,Electronics,Laptop,1,23244,10-11-2023,,,
T2158,C467,premium,Electronics,Mouse,1,2765,07-03-2023,,,
T2158,C467,premium,Home_Goods,Storage Box,3,4795,22-08-2023,,,
T2159,C320,regular,Electronics,Camera,2,7523,14-08-2023,,,
T2159,C320,regular,Electronics,Mouse,1,9754,07-09-2023,,,
T2160,C307,regular,Grocery,Tea,8,1622,08-06-2023,,,
T2160,C307,regular,FMCG,Biscuits,10,80,01-09-2023,,,
T2160,C307,regular,Home_Goods,Bath Towel,3,6626,09-08-2023,,,
T2160,C307,regular,Home_Goods,Wall Clock,4,1913,25-11-2023,,,
T2161,C170,regular,Home_Goods,Curtains,2,6077,18-09-2023,,,
T2161,C170,regular,Home_Goods,Storage Box,2,2445,07-02-2023,,,
T2162,C005,regular,FMCG,Toothbrush,3,60,07-08-2023,,,
T2163,C251,premium,Beauty,Nail Polish,2,1801,21-12-2023,,,
T2163,C251,premium,Beauty,Face Wash,4,563,08-12-2023,,,
T2164,C173,regular,FMCG,Soap,9,491,27-08-2023,,,
T2164,C173,regular,FMCG,Shampoo,9,151,07-03-2023,,,
T2165,C357,regular,Grocery,Tea,8,1877,03-02-2023,,,
T2165,C357,regular,FMCG,Biscuits,8,80,12-04-2023,,,
T2166,C055,regular,Beauty,Makeup Kit,2,1987,09-02-2023,,,
T2167,C285,regular,Fashion,Shirt,2,3422,04-09-2023,,,
T2167,C285,regular,Fashion,Trouser,4,2114,16-11-2023,,,
T2168,C125,regular,FMCG,Instant Noodles,6,245,12-12-2023,,,
T2169,C387,regular,FMCG,Instant Noodles,3,105,20-04-2023,,,
T2170,C494,premium,Beauty,Perfume,3,1766,24-03-2023,,,
T2170,C494,premium,Beauty,Lipstick,4,1615,03-03-2023,,,
T2171,C356,premium,Fashion,Handbag,1,2336,03-04-2023,,,
T2172,C018,regular,FMCG,Soap,7,107,14-09-2023,,,
T2172,C018,regular,FMCG,Shampoo,6,172,12-04-2023,,,
T2173,C379,premium,Home_Goods,Dinner Set,3,7218,25-12-2023,,,
T2174,C125,regular,Home_Goods,Dinner Set,2,3000,22-02-2023,,,
T2174,C125,regular,Home_Goods,Blanket,4,6013,12-11-2023,,,
T2174,C125,regular,Home_Goods,Cookware Set,4,2089,17-11-2023,,,
T2175,C352,regular,FMCG,Soap,10,271,02-05-2023,,,
T2175,C352,regular,FMCG,Shampoo,2,216,28-05-2023,,,
T2176,C141,regular,FMCG,Toothpaste,3,279,03-10-2023,,,
T2177,C140,regular,Grocery,Salt,10,1724,03-10-2023,,,
T2177,C140,regular,Grocery,Lentils,9,1759,17-06-2023,,,
T2178,C087,regular,FMCG,Soap,8,281,16-03-2023,,,
T2178,C087,regular,FMCG,Shampoo,3,139,04-03-2023,,,
T2178,C087,regular,Grocery,Coffee,3,566,18-01-2023,,,
T2178,C087,regular,Beauty,Makeup Kit,2,1435,14-12-2023,,,
T2179,C269,regular,Home_Goods,Bedsheet,3,4718,24-05-2023,,,
T2179,C269,regular,Home_Goods,Pillow,2,1611,16-05-2023,,,
T2179,C269,regular,Home_Goods,Blanket,4,2751,19-02-2023,,,
T2180,C435,regular,Grocery,Coffee,5,936,07-04-2023,,,
T2180,C435,regular,Grocery,Rice,8,1534,21-06-2023,,,
T2181,C227,regular,Home_Goods,Dinner Set,1,401,24-01-2023,,,
T2182,C133,regular,Home_Goods,Bedsheet,1,3502,20-07-2023,,,
T2182,C133,regular,Home_Goods,Wall Clock,2,700,09-05-2023,,,
T2183,C150,regular,Beauty,Lipstick,1,1566,16-12-2023,,,
T2183,C150,regular,Beauty,Makeup Kit,2,1162,20-03-2023,,,
T2184,C293,regular,Electronics,Mobile Phone,1,12116,02-11-2023,,,
T2184,C293,regular,Electronics,Charger,1,24239,07-04-2023,,,
T2184,C293,regular,Electronics,Earphones,1,11096,13-11-2023,,,
T2185,C402,regular,Grocery,Wheat Flour,8,1470,07-02-2023,,,
T2186,C021,regular,FMCG,Soap,6,291,03-01-2023,,,
T2186,C021,regular,FMCG,Shampoo,8,264,16-06-2023,,,
T2187,C290,regular,FMCG,Soap,5,114,12-09-2023,,,
T2187,C290,regular,FMCG,Shampoo,9,354,01-08-2023,,,
T2187,C290,regular,Beauty,Face Wash,2,289,28-02-2023,,,
T2187,C290,regular,Fashion,Scarf,2,1074,27-06-2023,,,
T2188,C175,regular,Grocery,Tea,8,1758,28-12-2023,,,
T2188,C175,regular,FMCG,Biscuits,8,127,01-05-2023,,,
T2189,C355,regular,Grocery,Rice,9,1183,25-06-2023,,,
T2190,C196,regular,FMCG,Soap,6,281,22-04-2023,,,
T2190,C196,regular,FMCG,Shampoo,10,449,21-07-2023,,,
T2191,C486,premium,Fashion,Belt,4,3303,10-04-2023,,,
T2192,C408,regular,FMCG,Soap,3,385,24-12-2023,,,
T2192,C408,regular,FMCG,Shampoo,9,90,16-08-2023,,,
T2192,C408,regular,Electronics,Bluetooth Speaker,1,20313,02-01-2023,,,
T2193,C298,regular,FMCG,Soap,8,63,26-12-2023,,,
T2193,C298,regular,FMCG,Shampoo,5,145,05-07-2023,,,
T2194,C021,regular,Grocery,Lentils,4,1470,14-08-2023,,,
T2194,C021,regular,Grocery,Salt,10,1623,11-10-2023,,,
T2194,C021,regular,Grocery,Spices Pack,7,1464,13-04-2023,,,
T2195,C234,premium,Fashion,T-shirt,3,1769,06-07-2023,,,
T2195,C234,premium,Fashion,Dress,3,3652,07-12-2023,,,
T2196,C422,regular,Home_Goods,Storage Box,3,3270,21-10-2023,,,
T2196,C422,regular,Home_Goods,Bath Towel,1,2677,03-11-2023,,,
T2196,C422,regular,Home_Goods,Pillow,3,1407,22-05-2023,,,
T2197,C009,regular,FMCG,Soap,3,163,26-10-2023,,,
T2197,C009,regular,FMCG,Shampoo,2,120,21-10-2023,,,
T2198,C087,regular,FMCG,Soap,9,78,25-03-2023,,,
T2198,C087,regular,FMCG,Shampoo,5,288,01-08-2023,,,
T2199,C237,regular,Electronics,Camera,1,8429,03-12-2023,,,
T2200,C419,premium,Home_Goods,Table Lamp,1,3118,15-06-2023,,,
T2200,C419,premium,Home_Goods,Wall Clock,2,5575,06-04-2023,,,
T2200,C419,premium,Home_Goods,Pillow,4,5802,09-09-2023,,,
T2201,C195,regular,FMCG,Soap,7,296,22-12-2023,,,
T2201,C195,regular,FMCG,Shampoo,5,117,12-08-2023,,,
T2202,C207,premium,Electronics,Mouse,2,23399,12-07-2023,,,
T2203,C318,regular,Home_Goods,Blanket,1,1068,28-01-2023,,,
T2204,C389,regular,Fashion,Shirt,2,2463,21-03-2023,,,
T2204,C389,regular,Fashion,Trouser,2,2296,10-07-2023,,,
T2205,C208,regular,Grocery,Rice,8,1315,09-05-2023,,,
T2205,C208,regular,Grocery,Sugar,3,1547,13-12-2023,,,
T2206,C331,regular,Fashion,Dress,1,2191,21-12-2023,,,
T2207,C116,premium,Electronics,Mobile Phone,1,45521,25-11-2023,,,
T2207,C116,premium,Electronics,Smartwatch,2,10993,15-11-2023,,,
T2208,C243,regular,Electronics,Tablet,1,7964,01-06-2023,,,
T2209,C103,regular,Beauty,Hair Serum,2,1517,22-11-2023,,,
T2210,C467,premium,Electronics,Laptop,1,16339,06-11-2023,,,
T2210,C467,premium,Electronics,Mouse,1,16563,03-12-2023,,,
T2211,C079,regular,FMCG,Soap,9,140,15-10-2023,,,
T2211,C079,regular,FMCG,Shampoo,4,298,23-09-2023,,,
T2212,C104,regular,FMCG,Soap,5,465,13-04-2023,,,
T2212,C104,regular,FMCG,Shampoo,10,482,09-12-2023,,,
T2213,C068,regular,Grocery,Rice,8,1819,18-01-2023,,,
T2213,C068,regular,Grocery,Salt,10,1756,03-03-2023,,,
T2214,C482,regular,FMCG,Shampoo,5,169,06-05-2023,,,
T2215,C180,regular,Grocery,Tea,9,428,21-10-2023,,,
T2215,C180,regular,FMCG,Biscuits,4,188,09-11-2023,,,
T2216,C346,premium,Electronics,Mobile Phone,1,21486,07-02-2023,,,
T2216,C346,premium,Electronics,Charger,1,17646,08-12-2023,,,
T2216,C346,premium,Electronics,Earphones,2,23140,04-11-2023,,,
T2216,C346,premium,Beauty,Face Wash,3,620,06-11-2023,,,
T2216,C346,premium,Beauty,Makeup Kit,2,1918,04-12-2023,,,
T2217,C242,regular,FMCG,Soap,8,275,22-01-2023,,,
T2217,C242,regular,FMCG,Shampoo,10,219,23-09-2023,,,
T2218,C484,premium,Beauty,Lipstick,4,163,07-08-2023,,,
T2218,C484,premium,Beauty,Skincare Set,1,1786,12-07-2023,,,
T2218,C484,premium,Beauty,Hair Serum,2,1640,02-03-2023,,,
T2219,C481,regular,Grocery,Tea,9,522,03-11-2023,,,
T2219,C481,regular,FMCG,Biscuits,6,143,04-01-2023,,,
T2220,C365,premium,Fashion,Shirt,1,3559,14-02-2023,,,
T2220,C365,premium,Fashion,Trouser,4,1416,23-01-2023,,,
T2220,C365,premium,Electronics,Laptop,1,32034,23-12-2023,,,
T2220,C365,premium,Electronics,Bluetooth Speaker,1,22415,12-12-2023,,,
T2221,C368,regular,FMCG,Soap,7,335,12-03-2023,,,
T2221,C368,regular,FMCG,Shampoo,2,393,09-08-2023,,,
T2222,C005,regular,Electronics,Mobile Phone,1,9993,15-09-2023,,,
T2222,C005,regular,Electronics,Charger,1,24012,15-12-2023,,,
T2222,C005,regular,Electronics,Earphones,1,10039,20-06-2023,,,
T2223,C397,regular,Electronics,Power Bank,1,21089,11-08-2023,,,
T2224,C145,regular,FMCG,Soap,2,415,16-06-2023,,,
T2224,C145,regular,FMCG,Shampoo,4,414,18-01-2023,,,
T2224,C145,regular,Home_Goods,Pillow,4,5897,21-08-2023,,,
T2225,C486,premium,Grocery,Tea,10,226,19-01-2023,,,
T2226,C322,regular,FMCG,Soap,6,111,07-08-2023,,,
T2226,C322,regular,FMCG,Shampoo,6,471,08-01-2023,,,
T2227,C149,regular,Fashion,Scarf,3,1352,28-11-2023,,,
T2228,C118,regular,Grocery,Rice,10,867,21-08-2023,,,
T2228,C118,regular,Grocery,Cooking Oil,5,1699,19-08-2023,,,
T2228,C118,regular,Grocery,Spices Pack,3,1369,01-05-2023,,,
T2229,C463,regular,Beauty,Skincare Set,4,855,06-12-2023,,,
T2229,C463,regular,Beauty,Face Cream,3,394,02-03-2023,,,
T2229,C463,regular,Beauty,Face Wash,2,249,21-12-2023,,,
T2229,C463,regular,Home_Goods,Dinner Set,3,6364,14-02-2023,,,
T2230,C070,premium,Electronics,Mobile Phone,1,18442,06-01-2023,,,
T2230,C070,premium,Electronics,Charger,1,8430,08-12-2023,,,
T2230,C070,premium,Electronics,Earphones,1,15531,16-05-2023,,,
T2231,C417,regular,Electronics,Earphones,1,35287,04-06-2023,,,
T2231,C417,regular,Electronics,Camera,1,9979,13-11-2023,,,
T2232,C361,premium,Electronics,Laptop,2,18290,18-11-2023,,,
T2232,C361,premium,Electronics,Mouse,1,21257,28-01-2023,,,
T2233,C338,regular,Grocery,Wheat Flour,7,883,10-01-2023,,,
T2234,C406,premium,Beauty,Makeup Kit,4,1987,25-06-2023,,,
T2234,C406,premium,Beauty,Perfume,4,670,25-11-2023,,,
T2235,C416,regular,FMCG,Cola,6,464,28-03-2023,,,
T2236,C362,regular,Home_Goods,Bath Towel,4,2126,03-07-2023,,,
T2236,C362,regular,Home_Goods,Blanket,4,4601,12-09-2023,,,
T2236,C362,regular,Home_Goods,Bedsheet,3,588,21-02-2023,,,
T2237,C413,regular,FMCG,Soap,8,123,11-03-2023,,,
T2237,C413,regular,FMCG,Shampoo,10,93,17-06-2023,,,
T2237,C413,regular,Fashion,Jacket,2,1956,10-01-2023,,,
T2237,C413,regular,Fashion,Jeans,4,497,20-12-2023,,,
T2238,C031,regular,Fashion,Shirt,4,3581,26-08-2023,,,
T2238,C031,regular,Fashion,Trouser,1,1975,02-06-2023,,,
T2239,C105,regular,FMCG,Soap,7,371,11-01-2023,,,
T2239,C105,regular,FMCG,Shampoo,8,471,10-05-2023,,,
T2240,C051,regular,Electronics,Tablet,1,14755,08-11-2023,,,
T2241,C333,regular,Home_Goods,Table Lamp,3,4667,22-07-2023,,,
T2241,C333,regular,Home_Goods,Bedsheet,3,4774,24-05-2023,,,
T2241,C333,regular,Home_Goods,Storage Box,1,1885,06-12-2023,,,
T2241,C333,regular,Home_Goods,Bath Towel,1,5932,19-10-2023,,,
T2242,C276,regular,Electronics,Tablet,1,13144,01-11-2023,,,
T2243,C382,regular,FMCG,Chips,2,401,06-03-2023,,,
T2243,C382,regular,FMCG,Cola,2,241,01-08-2023,,,
T2243,C382,regular,Electronics,Laptop,1,6570,19-11-2023,,,
T2244,C309,regular,FMCG,Soap,8,216,13-04-2023,,,
T2244,C309,regular,FMCG,Shampoo,9,269,28-12-2023,,,
T2244,C309,regular,Beauty,Makeup Kit,2,346,07-06-2023,,,
T2245,C364,regular,FMCG,Soap,4,164,08-12-2023,,,
T2245,C364,regular,FMCG,Shampoo,7,240,14-08-2023,,,
T2246,C307,regular,Home_Goods,Blanket,1,5933,19-01-2023,,,
T2246,C307,regular,Home_Goods,Dinner Set,4,6803,18-03-2023,,,
T2247,C215,premium,Electronics,Laptop,1,16068,08-11-2023,,,
T2247,C215,premium,Electronics,Mouse,1,22833,18-11-2023,,,
T2248,C127,regular,Grocery,Tea,2,1832,10-06-2023,,,
T2248,C127,regular,FMCG,Biscuits,2,110,23-09-2023,,,
T2249,C208,regular,Fashion,Shirt,3,1483,12-06-2023,,,
T2249,C208,regular,Fashion,Trouser,3,3277,12-07-2023,,,
T2250,C451,regular,FMCG,Chips,5,452,28-07-2023,,,
T2250,C451,regular,FMCG,Cola,10,191,16-05-2023,,,
T2250,C451,regular,Home_Goods,Cookware Set,4,1631,28-10-2023,,,
T2250,C451,regular,Home_Goods,Wall Clock,1,1878,21-05-2023,,,
T2250,C451,regular,Grocery,Sugar,2,1471,26-08-2023,,,
T2251,C484,premium,Beauty,Perfume,2,140,24-05-2023,,,
T2251,C484,premium,Beauty,Compact Powder,4,1280,20-03-2023,,,
T2251,C484,premium,Beauty,Body Lotion,2,1424,02-03-2023,,,
T2251,C484,premium,Beauty,Face Cream,2,1812,02-11-2023,,,
T2252,C252,regular,Home_Goods,Cookware Set,1,5246,17-07-2023,,,
T2252,C252,regular,Home_Goods,Dinner Set,2,5446,23-09-2023,,,
T2253,C399,regular,Beauty,Compact Powder,4,1018,15-09-2023,,,
T2254,C146,regular,Grocery,Spices Pack,6,1530,28-07-2023,,,
T2255,C073,premium,Electronics,Smartwatch,1,29969,14-11-2023,,,
T2255,C073,premium,Electronics,Power Bank,1,7461,24-05-2023,,,
T2256,C262,regular,FMCG,Chips,3,136,13-10-2023,,,
T2256,C262,regular,FMCG,Cola,9,319,04-01-2023,,,
T2257,C442,regular,FMCG,Soap,5,466,11-10-2023,,,
T2257,C442,regular,FMCG,Shampoo,10,500,24-12-2023,,,
T2257,C442,regular,Home_Goods,Dinner Set,1,4924,17-09-2023,,,
T2258,C254,regular,Grocery,Rice,2,302,20-06-2023,,,
T2258,C254,regular,Grocery,Cooking Oil,4,501,11-06-2023,,,
T2258,C254,regular,Grocery,Spices Pack,3,781,27-09-2023,,,
T2259,C212,regular,Electronics,Earphones,2,30534,12-12-2023,,,
T2260,C329,regular,Fashion,T-shirt,4,3525,07-06-2023,,,
T2261,C460,regular,FMCG,Soap,10,204,10-05-2023,,,
T2261,C460,regular,FMCG,Shampoo,7,246,21-12-2023,,,
T2261,C460,regular,Grocery,Salt,4,1973,12-03-2023,,,
T2261,C460,regular,Grocery,Sugar,2,1347,24-08-2023,,,
T2262,C023,regular,FMCG,Soap,6,326,15-11-2023,,,
T2262,C023,regular,FMCG,Shampoo,5,472,23-07-2023,,,
T2263,C373,regular,Grocery,Rice,8,1026,03-07-2023,,,
T2263,C373,regular,Grocery,Lentils,4,1109,25-06-2023,,,
T2264,C118,regular,Beauty,Compact Powder,2,1825,21-11-2023,,,
T2264,C118,regular,Beauty,Lipstick,1,1861,04-02-2023,,,
T2265,C398,regular,Grocery,Tea,8,1575,13-07-2023,,,
T2265,C398,regular,FMCG,Biscuits,10,304,07-04-2023,,,
T2266,C180,regular,Home_Goods,Cookware Set,3,6360,09-12-2023,,,
T2266,C180,regular,Home_Goods,Dinner Set,2,7935,19-05-2023,,,
T2267,C352,regular,Grocery,Tea,10,1332,15-02-2023,,,
T2267,C352,regular,FMCG,Biscuits,4,454,21-10-2023,,,
T2268,C235,regular,Grocery,Wheat Flour,7,945,22-12-2023,,,
T2269,C469,regular,FMCG,Chips,10,75,08-05-2023,,,
T2269,C469,regular,FMCG,Cola,2,289,22-03-2023,,,
T2270,C045,premium,Electronics,Laptop,1,22829,18-11-2023,,,
T2270,C045,premium,Electronics,Mouse,1,7800,26-12-2023,,,
T2271,C483,regular,Grocery,Lentils,9,1800,28-11-2023,,,
T2271,C483,regular,Grocery,Wheat Flour,5,515,01-12-2023,,,
T2271,C483,regular,Grocery,Sugar,2,863,20-09-2023,,,
T2272,C133,regular,Grocery,Rice,2,1067,24-10-2023,,,
T2273,C266,regular,Fashion,Jeans,1,4690,06-12-2023,,,
T2274,C339,premium,Beauty,Skincare Set,1,1724,16-01-2023,,,
T2274,C339,premium,Beauty,Face Cream,2,1576,27-02-2023,,,
T2274,C339,premium,Beauty,Face Wash,4,1770,02-02-2023,,,
T2275,C158,regular,Fashion,Jacket,2,3536,09-04-2023,,,
T2276,C138,regular,Home_Goods,Cookware Set,1,4835,17-06-2023,,,
T2276,C138,regular,Home_Goods,Dinner Set,3,2775,05-12-2023,,,
T2276,C138,regular,Beauty,Lipstick,1,1512,05-01-2023,,,
T2276,C138,regular,Beauty,Face Wash,3,1387,15-11-2023,,,
T2276,C138,regular,Grocery,Sugar,5,1960,12-10-2023,,,
T2277,C483,regular,Fashion,Shirt,3,1363,07-11-2023,,,
T2277,C483,regular,Fashion,Trouser,2,1836,21-08-2023,,,
T2278,C444,premium,Fashion,Shirt,3,4554,05-09-2023,,,
T2278,C444,premium,Fashion,Trouser,1,648,01-02-2023,,,
T2278,C444,premium,Electronics,Earphones,1,19975,17-08-2023,,,
T2278,C444,premium,FMCG,Toothpaste,2,333,28-12-2023,,,
T2278,C444,premium,Beauty,Body Lotion,1,889,12-11-2023,,,
T2279,C408,regular,Electronics,Laptop,1,17661,27-12-2023,,,
